lat,lon,univ_research_count_5000m
55.859954,37.4147989,4
55.861155,-4.2501687,6
55.8618812,-4.2419566,6
55.8674664,-4.2502454,7
55.8727036,-4.2919966,7
55.8858149,37.4562282,4
55.8922479,37.5209724,2
55.9102959,-3.3234475,11
55.929035,37.5186681,1
55.9340154,-3.0946342,3
55.9435717,-3.1953678,22
55.9440765,-3.1883736,22
55.9477764,-3.9882568,0
55.9533456,-3.1883749,22
55.954618,38.0567691,0
55.9841911,37.2086644,6
56.0061165,38.3835224,4
56.0091173,92.872586,12
56.0872808,60.7342873,1
56.1348998,-3.3134751,0
56.1390178,9.1547931,0
56.1447456,47.2252145,14
56.1480856,10.2036993,25
56.1670905,10.2026177,25
56.187428,-3.1495947,0
56.1978714,10.1806452,23
56.1980422,-3.1690407,0
56.2863099,44.0836395,3
56.2922509,44.04949,19
56.3092137,101.7574852,0
56.3166797,43.9889973,20
56.3234132,44.0044127,19
56.3264816,44.0051395,19
56.3758414,9.656576,0
56.4646052,84.9482775,38
56.4784786,84.9499637,41
56.5048435,21.0070903,3
56.5182728,85.106936,0
56.6315556,47.8868803,5
56.7569292,37.2179525,3
56.8382071,60.6007886,42
56.8393985,60.594152,41
56.8430932,60.6439128,39
56.858675,35.9208284,23
56.8596219,60.6475015,38
56.8658744,53.2334653,9
56.9493977,24.1051846,47
56.9526418,24.0806797,54
57.0058967,40.9688157,23
57.0088004,40.9630633,21
57.0159209,9.9753108,1
57.0462626,9.9215263,1
57.052505,53.990612,5
57.0749482,-2.7650694,0
57.1187601,-2.1393085,3
57.153534,65.542274,27
57.1645542,-2.1018424,2
57.632969,39.8868639,21
57.6379361,18.297982,2
57.6564918,12.0153085,2
57.6731404,15.8421682,0
57.6858491,11.8853447,0
57.6897462,11.9765259,2
57.7056629,11.9362353,2
57.7072326,11.9670171,2
57.7780222,14.162141,1
58.0108531,56.2318528,20
58.0856276,7.931858,0
58.2839967,8.7128291,0
58.3977911,15.5754544,2
58.3981673,15.5747176,2
58.4068696,15.5787502,2
58.4152044,15.6609271,2
58.6035661,49.6666241,37
58.6124279,82.0475315,0
59.103735,9.7363538,0
59.1830854,17.6356251,2
59.2016758,17.6203201,2
59.2091003,9.607544,0
59.2128236,10.9305901,1
59.3251172,18.0710935,28
59.3498665,18.0706321,29
59.3515453,18.0310658,30
59.3881204,18.3443773,0
59.3949741,24.6676189,1
59.3983582,16.4495971,3
59.4002778,17.9503137,4
59.4324943,24.8106055,11
59.6110992,16.5463679,1
59.8543897,30.0763405,6
59.8586126,17.6387436,18
59.9133301,10.7389701,9
59.9138629,30.2955051,103
59.9332206,30.3348181,121
59.9351609,30.3452787,115
59.9355172,10.6712678,14
59.938732,30.316229,123
59.9406782,30.2964999,119
59.9414173,10.7227683,14
59.9428418,30.3056749,121
59.9567751,30.308711,110
59.9601308,30.3169083,106
59.9606739,30.1586551,3
59.97245,30.3234267,99
59.97443,11.048794,1
59.9992983,30.3609888,34
59.999414,30.3599305,35
59.9994185,30.3598885,35
60.0031226,30.3312483,39
60.0226231,30.2643079,9
60.0317147,30.2876586,9
60.1713244,24.9427089,19
60.1860789,24.8281018,6
60.1862949,24.8299948,6
60.2049651,24.6559808,0
60.2206075,24.8742987,9
60.2910166,24.9874081,1
60.3688758,5.3511115,9
60.3809342,5.3313021,9
60.4515932,22.2669991,6
60.4560732,22.2864097,6
61.0583417,28.1862293,1
61.4496967,23.8587485,1
61.4934627,23.77895,0
62.2317777,25.735787,4
62.3907552,17.3071024,1
62.6043509,29.7422326,5
63.1043242,21.5935646,3
63.1064129,21.5916924,3
63.4103583,10.4087419,13
63.4165587,10.4059311,14
63.4174804,10.4022265,14
63.4205292,10.3972662,14
63.4233305,10.4655259,13
63.4304475,10.3952118,14
63.4440637,10.4492291,12
63.4480239,10.4536394,12
63.8217763,20.3043163,3
64.1247375,-21.9275372,7
64.1367703,-21.9029308,7
64.145981,-21.9422367,7
64.8671599,-147.8507674,2
65.0507435,25.5872915,0
65.6182538,22.1383085,3
68.4383796,17.4271978,1
